tier,filter_call,cutoff,max_inner_edge,mesh_id,n_vertices,all_converged,p_d_hessian,response,divisor,sum_loglik,n,log_cpo_approx,model_id,model_path,clean_response
functional_biome_TMB,functional_biome == 'TMB',160,1000,mesh_4,1573,TRUE,8,evi_coef,2,-416469.438253473,110972,-3.75292360463426,cv_functional_biome_TMB_mesh_4_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMB_mesh_4_grid_zhu_sensitivity.Rds,EVI Trend
functional_biome_TMC,functional_biome == 'TMC',20,1000,mesh_1,17977,TRUE,8,evi_coef,2,-391353.957312583,112526,-3.4778980618931,cv_functional_biome_TMC_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMC_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
functional_biome_TMC,functional_biome == 'TMC',40,1000,mesh_2,6792,TRUE,8,evi_coef,2,-399187.112259,112526,-3.54751001776478,cv_functional_biome_TMC_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMC_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
functional_biome_TMC,functional_biome == 'TMC',80,1000,mesh_3,2839,TRUE,8,evi_coef,2,-407078.698876234,112526,-3.61764124625628,cv_functional_biome_TMC_mesh_3_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMC_mesh_3_grid_zhu_sensitivity.Rds,EVI Trend
functional_biome_TMC,functional_biome == 'TMC',320,1000,mesh_5,1073,TRUE,8,evi_coef,2,-420523.6556372,112526,-3.73712435914544,cv_functional_biome_TMC_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMC_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
functional_biome_TMD,functional_biome == 'TMD',20,1000,mesh_1,10076,TRUE,8,evi_coef,1,-200859.641046553,62301,-3.22401953494412,cv_functional_biome_TMD_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMD_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
functional_biome_TMD,functional_biome == 'TMD',40,1000,mesh_2,4762,TRUE,8,evi_coef,1,-206354.464645259,62301,-3.31221753495543,cv_functional_biome_TMD_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMD_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
functional_biome_TMN,functional_biome == 'TMN',20,1000,mesh_1,11991,TRUE,8,evi_coef,1,-298883.249266006,88710,-3.36921710366369,cv_functional_biome_TMN_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMN_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
functional_biome_TMN,functional_biome == 'TMN',40,1000,mesh_2,5260,TRUE,8,evi_coef,1,-308519.35027768,88710,-3.47784184734167,cv_functional_biome_TMN_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMN_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
functional_biome_TMN,functional_biome == 'TMN',80,1000,mesh_3,2579,TRUE,8,evi_coef,1,-316001.62404357,88710,-3.56218717217416,cv_functional_biome_TMN_mesh_3_grid_zhu_sensitivity,builds/cv_models/cv_functional_biome_TMN_mesh_3_grid_zhu_sensitivity.Rds,EVI Trend
climatic_region_Temperate,climatic_region == 'Temperate',20,1000,mesh_1,31642,TRUE,8,evi_coef,3,-407598.833482423,122233,-3.33460549509889,cv_climatic_region_Temperate_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_climatic_region_Temperate_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
climatic_region_Temperate,climatic_region == 'Temperate',40,1000,mesh_2,12581,TRUE,8,evi_coef,3,-413579.095598109,122233,-3.38353059810451,cv_climatic_region_Temperate_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_climatic_region_Temperate_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
climatic_region_Temperate,climatic_region == 'Temperate',320,1000,mesh_5,1475,TRUE,8,evi_coef,3,-437862.014729616,122233,-3.58219150908196,cv_climatic_region_Temperate_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_climatic_region_Temperate_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Temperate Broadleaf & Mixed Forests,olson_biome == 'Temperate Broadleaf & Mixed Forests',20,1000,mesh_1,21049,TRUE,8,evi_coef,2,-364667.806408803,112444,-3.24310595859986,cv_olson_biome_Temperate_Broadleaf_&_Mixed_Forests_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Temperate_Broadleaf_&_Mixed_Forests_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Temperate Broadleaf & Mixed Forests,olson_biome == 'Temperate Broadleaf & Mixed Forests',40,1000,mesh_2,8379,TRUE,8,evi_coef,2,-372318.392975664,112444,-3.31114504087069,cv_olson_biome_Temperate_Broadleaf_&_Mixed_Forests_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Temperate_Broadleaf_&_Mixed_Forests_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Temperate Conifer Forests,olson_biome == 'Temperate Conifer Forests',20,1000,mesh_1,13106,TRUE,8,evi_coef,1,-461453.026984933,133664,-3.45233590933186,cv_olson_biome_Temperate_Conifer_Forests_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Temperate_Conifer_Forests_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Temperate Conifer Forests,olson_biome == 'Temperate Conifer Forests',40,1000,mesh_2,4753,TRUE,8,evi_coef,1,-474428.389118256,133664,-3.54941038064292,cv_olson_biome_Temperate_Conifer_Forests_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Temperate_Conifer_Forests_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Temperate Conifer Forests,olson_biome == 'Temperate Conifer Forests',80,1000,mesh_3,1918,TRUE,8,evi_coef,1,-484191.14939631,133664,-3.62244994460969,cv_olson_biome_Temperate_Conifer_Forests_mesh_3_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Temperate_Conifer_Forests_mesh_3_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Temperate Conifer Forests,olson_biome == 'Temperate Conifer Forests',160,1000,mesh_4,938,FALSE,5,evi_coef,1,-492516.296905729,133664,-3.68473408625904,cv_olson_biome_Temperate_Conifer_Forests_mesh_4_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Temperate_Conifer_Forests_mesh_4_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Temperate Conifer Forests,olson_biome == 'Temperate Conifer Forests',320,1000,mesh_5,613,FALSE,7,evi_coef,1,-498733.372255179,133664,-3.73124679985021,cv_olson_biome_Temperate_Conifer_Forests_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Temperate_Conifer_Forests_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
"olson_biome_Temperate Grasslands, Savannas & Shrublands","olson_biome == 'Temperate Grasslands, Savannas & Shrublands'",20,1000,mesh_1,16777,TRUE,8,evi_coef,2,-298462.582297043,102746,-2.90485841100425,"cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_1_grid_zhu_sensitivity","builds/cv_models/cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_1_grid_zhu_sensitivity.Rds",EVI Trend
"olson_biome_Temperate Grasslands, Savannas & Shrublands","olson_biome == 'Temperate Grasslands, Savannas & Shrublands'",40,1000,mesh_2,6543,TRUE,8,evi_coef,2,-305174.193072069,102746,-2.97018076686264,"cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_2_grid_zhu_sensitivity","builds/cv_models/cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_2_grid_zhu_sensitivity.Rds",EVI Trend
"olson_biome_Temperate Grasslands, Savannas & Shrublands","olson_biome == 'Temperate Grasslands, Savannas & Shrublands'",80,1000,mesh_3,2919,TRUE,8,evi_coef,2,-313531.264681827,102746,-3.05151796353948,"cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_3_grid_zhu_sensitivity","builds/cv_models/cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_3_grid_zhu_sensitivity.Rds",EVI Trend
"olson_biome_Temperate Grasslands, Savannas & Shrublands","olson_biome == 'Temperate Grasslands, Savannas & Shrublands'",160,1000,mesh_4,1651,TRUE,8,evi_coef,2,-321947.914342358,102746,-3.13343501783386,"cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_4_grid_zhu_sensitivity","builds/cv_models/cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_4_grid_zhu_sensitivity.Rds",EVI Trend
"olson_biome_Temperate Grasslands, Savannas & Shrublands","olson_biome == 'Temperate Grasslands, Savannas & Shrublands'",320,1000,mesh_5,1235,TRUE,8,evi_coef,2,-331261.216563552,102746,-3.22407895746357,"cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_5_grid_zhu_sensitivity","builds/cv_models/cv_olson_biome_Temperate_Grasslands,_Savannas_&_Shrublands_mesh_5_grid_zhu_sensitivity.Rds",EVI Trend
climatic_region_Tropical,climatic_region == 'Tropical',20,1000,mesh_1,40951,TRUE,8,evi_coef,8,-383681.903397721,107762,-3.5604564076179,cv_climatic_region_Tropical_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_climatic_region_Tropical_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
climatic_region_Tropical,climatic_region == 'Tropical',40,1000,mesh_2,15388,TRUE,8,evi_coef,8,-386707.830534801,107762,-3.58853613086989,cv_climatic_region_Tropical_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_climatic_region_Tropical_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
climatic_region_Tropical,climatic_region == 'Tropical',320,1000,mesh_5,1006,TRUE,8,evi_coef,8,-404917.70272984,107762,-3.75751844555447,cv_climatic_region_Tropical_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_climatic_region_Tropical_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tropical & Subtropical Coniferous Forests,olson_biome == 'Tropical & Subtropical Coniferous Forests',20,1000,mesh_1,3422,TRUE,8,evi_coef,1,-68195.9699231805,22511,-3.02945093168586,cv_olson_biome_Tropical_&_Subtropical_Coniferous_Forests_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Coniferous_Forests_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tropical & Subtropical Coniferous Forests,olson_biome == 'Tropical & Subtropical Coniferous Forests',80,1000,mesh_3,886,TRUE,8,evi_coef,1,-72213.8332336351,22511,-3.20793537531141,cv_olson_biome_Tropical_&_Subtropical_Coniferous_Forests_mesh_3_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Coniferous_Forests_mesh_3_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tropical & Subtropical Dry Broadleaf Forests,olson_biome == 'Tropical & Subtropical Dry Broadleaf Forests',20,1000,mesh_1,6894,TRUE,8,evi_coef,1,-162975.093160408,48077,-3.38987651393406,cv_olson_biome_Tropical_&_Subtropical_Dry_Broadleaf_Forests_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Dry_Broadleaf_Forests_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tropical & Subtropical Dry Broadleaf Forests,olson_biome == 'Tropical & Subtropical Dry Broadleaf Forests',40,1000,mesh_2,3017,TRUE,8,evi_coef,1,-168183.119072062,48077,-3.49820327957364,cv_olson_biome_Tropical_&_Subtropical_Dry_Broadleaf_Forests_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Dry_Broadleaf_Forests_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tropical & Subtropical Dry Broadleaf Forests,olson_biome == 'Tropical & Subtropical Dry Broadleaf Forests',320,1000,mesh_5,659,TRUE,8,evi_coef,1,-177661.16451102,48077,-3.69534630927512,cv_olson_biome_Tropical_&_Subtropical_Dry_Broadleaf_Forests_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Dry_Broadleaf_Forests_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
"olson_biome_Tropical & Subtropical Grasslands, Savannas & Shrublands","olson_biome == 'Tropical & Subtropical Grasslands, Savannas & Shrublands'",20,1000,mesh_1,33015,TRUE,8,evi_coef,6,-343644.445388582,107340,-3.20145747520572,"cv_olson_biome_Tropical_&_Subtropical_Grasslands,_Savannas_&_Shrublands_mesh_1_grid_zhu_sensitivity","builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Grasslands,_Savannas_&_Shrublands_mesh_1_grid_zhu_sensitivity.Rds",EVI Trend
"olson_biome_Tropical & Subtropical Grasslands, Savannas & Shrublands","olson_biome == 'Tropical & Subtropical Grasslands, Savannas & Shrublands'",40,1000,mesh_2,11673,TRUE,8,evi_coef,6,-348471.382264328,107340,-3.246426143696,"cv_olson_biome_Tropical_&_Subtropical_Grasslands,_Savannas_&_Shrublands_mesh_2_grid_zhu_sensitivity","builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Grasslands,_Savannas_&_Shrublands_mesh_2_grid_zhu_sensitivity.Rds",EVI Trend
"olson_biome_Tropical & Subtropical Grasslands, Savannas & Shrublands","olson_biome == 'Tropical & Subtropical Grasslands, Savannas & Shrublands'",160,1000,mesh_4,1691,TRUE,8,evi_coef,6,-363213.558344806,107340,-3.38376707979137,"cv_olson_biome_Tropical_&_Subtropical_Grasslands,_Savannas_&_Shrublands_mesh_4_grid_zhu_sensitivity","builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Grasslands,_Savannas_&_Shrublands_mesh_4_grid_zhu_sensitivity.Rds",EVI Trend
"olson_biome_Tropical & Subtropical Grasslands, Savannas & Shrublands","olson_biome == 'Tropical & Subtropical Grasslands, Savannas & Shrublands'",320,1000,mesh_5,915,TRUE,8,evi_coef,6,-369782.537972091,107340,-3.44496495222742,"cv_olson_biome_Tropical_&_Subtropical_Grasslands,_Savannas_&_Shrublands_mesh_5_grid_zhu_sensitivity","builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Grasslands,_Savannas_&_Shrublands_mesh_5_grid_zhu_sensitivity.Rds",EVI Trend
olson_biome_Tropical & Subtropical Moist Broadleaf Forests,olson_biome == 'Tropical & Subtropical Moist Broadleaf Forests',20,1000,mesh_1,35856,TRUE,8,evi_coef,5,-424446.293059436,119158,-3.56204613252518,cv_olson_biome_Tropical_&_Subtropical_Moist_Broadleaf_Forests_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Moist_Broadleaf_Forests_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tropical & Subtropical Moist Broadleaf Forests,olson_biome == 'Tropical & Subtropical Moist Broadleaf Forests',40,1000,mesh_2,12653,TRUE,8,evi_coef,5,-430225.018953195,119158,-3.610542464234,cv_olson_biome_Tropical_&_Subtropical_Moist_Broadleaf_Forests_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Moist_Broadleaf_Forests_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tropical & Subtropical Moist Broadleaf Forests,olson_biome == 'Tropical & Subtropical Moist Broadleaf Forests',80,1000,mesh_3,4567,TRUE,8,evi_coef,5,-437196.900790564,119158,-3.6690520216063,cv_olson_biome_Tropical_&_Subtropical_Moist_Broadleaf_Forests_mesh_3_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Moist_Broadleaf_Forests_mesh_3_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tropical & Subtropical Moist Broadleaf Forests,olson_biome == 'Tropical & Subtropical Moist Broadleaf Forests',160,1000,mesh_4,1909,TRUE,8,evi_coef,5,-444594.815043882,119158,-3.73113693620136,cv_olson_biome_Tropical_&_Subtropical_Moist_Broadleaf_Forests_mesh_4_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tropical_&_Subtropical_Moist_Broadleaf_Forests_mesh_4_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tundra,olson_biome == 'Tundra',20,1000,mesh_1,16187,TRUE,8,evi_coef,1,-584624.949642724,181287,-3.22485864757387,cv_olson_biome_Tundra_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tundra_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tundra,olson_biome == 'Tundra',160,1000,mesh_4,839,TRUE,8,evi_coef,1,-633154.08530594,181287,-3.49255095680297,cv_olson_biome_Tundra_mesh_4_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tundra_mesh_4_grid_zhu_sensitivity.Rds,EVI Trend
olson_biome_Tundra,olson_biome == 'Tundra',320,1000,mesh_5,468,TRUE,8,evi_coef,1,-643731.495096259,181287,-3.55089716910898,cv_olson_biome_Tundra_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_olson_biome_Tundra_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_cold_short,super_biome == 'cold_short',20,1000,mesh_1,36815,TRUE,8,evi_coef,5,-353425.105827943,115060,-3.07165918501602,cv_super_biome_cold_short_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_cold_short_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_cold_short,super_biome == 'cold_short',40,1000,mesh_2,13427,TRUE,8,evi_coef,5,-357359.698912454,115060,-3.1058551965275,cv_super_biome_cold_short_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_cold_short_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_cold_short,super_biome == 'cold_short',160,1000,mesh_4,2403,TRUE,8,evi_coef,5,-371918.041984069,115060,-3.23238346935572,cv_super_biome_cold_short_mesh_4_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_cold_short_mesh_4_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_cold_short,super_biome == 'cold_short',320,1000,mesh_5,1454,TRUE,8,evi_coef,5,-378472.885231749,115060,-3.2893523833804,cv_super_biome_cold_short_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_cold_short_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_cold_tall,super_biome == 'cold_tall',20,1000,mesh_1,39552,TRUE,8,evi_coef,8,-374407.720146265,101025,-3.70608978120529,cv_super_biome_cold_tall_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_cold_tall_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_cold_tall,super_biome == 'cold_tall',40,1000,mesh_2,14932,TRUE,8,evi_coef,8,-377336.197165932,101025,-3.73507742802209,cv_super_biome_cold_tall_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_cold_tall_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_cold_tall,super_biome == 'cold_tall',80,1000,mesh_3,5455,TRUE,8,evi_coef,8,-381170.905227717,101025,-3.77303543902714,cv_super_biome_cold_tall_mesh_3_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_cold_tall_mesh_3_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_cold_tall,super_biome == 'cold_tall',160,1000,mesh_4,2280,TRUE,8,evi_coef,8,-385206.249099529,101025,-3.81297945161623,cv_super_biome_cold_tall_mesh_4_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_cold_tall_mesh_4_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_short,super_biome == 'not_cold_short',20,1000,mesh_1,53336,TRUE,8,evi_coef,14,-297606.623778273,102193,-2.91220165547809,cv_super_biome_not_cold_short_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_short_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_short,super_biome == 'not_cold_short',40,1000,mesh_2,21282,TRUE,8,evi_coef,14,-297472.36427696,102193,-2.91088787174229,cv_super_biome_not_cold_short_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_short_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_short,super_biome == 'not_cold_short',80,1000,mesh_3,8064,TRUE,8,evi_coef,14,-301354.298407213,102193,-2.9488741734484,cv_super_biome_not_cold_short_mesh_3_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_short_mesh_3_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_short,super_biome == 'not_cold_short',160,1000,mesh_4,3310,TRUE,8,evi_coef,14,-307104.312365073,102193,-3.00514039479292,cv_super_biome_not_cold_short_mesh_4_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_short_mesh_4_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_short,super_biome == 'not_cold_short',320,1000,mesh_5,1709,TRUE,8,evi_coef,14,-314198.782081388,102193,-3.07456266164403,cv_super_biome_not_cold_short_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_short_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_tall,super_biome == 'not_cold_tall',20,1000,mesh_1,50159,TRUE,8,evi_coef,10,-386344.932061346,108606,-3.55730744214267,cv_super_biome_not_cold_tall_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_tall_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_tall,super_biome == 'not_cold_tall',40,1000,mesh_2,19849,TRUE,8,evi_coef,10,-388408.61560101,108606,-3.57630900319513,cv_super_biome_not_cold_tall_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_tall_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_tall,super_biome == 'not_cold_tall',80,1000,mesh_3,7282,TRUE,8,evi_coef,10,-393535.322955108,108606,-3.62351364524158,cv_super_biome_not_cold_tall_mesh_3_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_tall_mesh_3_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_tall,super_biome == 'not_cold_tall',160,1000,mesh_4,3016,TRUE,8,evi_coef,10,-399343.704052913,108606,-3.67699486264952,cv_super_biome_not_cold_tall_mesh_4_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_tall_mesh_4_grid_zhu_sensitivity.Rds,EVI Trend
super_biome_not_cold_tall,super_biome == 'not_cold_tall',320,1000,mesh_5,1586,TRUE,8,evi_coef,10,-404817.179914542,108606,-3.72739240847229,cv_super_biome_not_cold_tall_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_super_biome_not_cold_tall_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
full_dataset_yes,full_dataset == 'yes',20,1000,mesh_1,155543,TRUE,8,evi_coef,10,-1323890.05123727,390024,-3.39438098998337,cv_full_dataset_yes_mesh_1_grid_zhu_sensitivity,builds/cv_models/cv_full_dataset_yes_mesh_1_grid_zhu_sensitivity.Rds,EVI Trend
full_dataset_yes,full_dataset == 'yes',40,1000,mesh_2,57754,TRUE,8,evi_coef,10,-1332538.07286553,390024,-3.41655403991942,cv_full_dataset_yes_mesh_2_grid_zhu_sensitivity,builds/cv_models/cv_full_dataset_yes_mesh_2_grid_zhu_sensitivity.Rds,EVI Trend
full_dataset_yes,full_dataset == 'yes',320,1000,mesh_5,2331,FALSE,7,evi_coef,10,-1393889.02132582,390024,-3.57385448414924,cv_full_dataset_yes_mesh_5_grid_zhu_sensitivity,builds/cv_models/cv_full_dataset_yes_mesh_5_grid_zhu_sensitivity.Rds,EVI Trend
